id,name,district_id:id,tier_id:id,region_id:id,state_id:id,zip
dhermand_station_id,Dhermand,update_contact_kkn.district_chakwal,,,,
dhudial_station_id,Dhudial,update_contact_kkn.district_chakwal,,,,
dhurnal_/tlg_station_id,Dhurnal /Tlg,update_contact_kkn.district_chakwal,,,,
fareed_kassar_station_id,Fareed Kassar,update_contact_kkn.district_chakwal,,,,
jabbi_shah_dilawar_station_id,Jabbi Shah Dilawar,update_contact_kkn.district_chakwal,,,,
jand_awan_station_id,Jand Awan,update_contact_kkn.district_chakwal,,,,
jasial_station_id,Jasial,update_contact_kkn.district_chakwal,,,,
jhamara_station_id,Jhamara,update_contact_kkn.district_chakwal,,,,
jhatla_station_id,Jhatla,update_contact_kkn.district_chakwal,,,,
kallar_kahar_station_id,Kallar Kahar,update_contact_kkn.district_chakwal,,,,
karriala_station_id,Karriala,update_contact_kkn.district_chakwal,,,,
karsal-ckw_station_id,Karsal-Ckw,update_contact_kkn.district_chakwal,,,,
khoday_/_kadah_station_id,Khoday / Kadah,update_contact_kkn.district_chakwal,,,,
khokar_bala_station_id,Khokar Bala,update_contact_kkn.district_chakwal,,,,
kot_qazi_station_id,Kot Qazi,update_contact_kkn.district_chakwal,,,,
kot_sarang_station_id,Kot Sarang,update_contact_kkn.district_chakwal,,,,
laiti_station_id,Laiti,update_contact_kkn.district_chakwal,,,,
lakhwal_station_id,Lakhwal,update_contact_kkn.district_chakwal,,,,
lawa_station_id,Lawa,update_contact_kkn.district_chakwal,,,,
lehr_sultan_pur_station_id,Lehr Sultan Pur,update_contact_kkn.district_chakwal,,,,
maingan_station_id,Maingan,update_contact_kkn.district_chakwal,,,,
malhal_mughlan_station_id,Malhal Mughlan,update_contact_kkn.district_chakwal,,,,
mangwal_station_id,Mangwal,update_contact_kkn.district_chakwal,,,,
mirjan_station_id,Mirjan,update_contact_kkn.district_chakwal,,,,
mogla_station_id,Mogla,update_contact_kkn.district_chakwal,,,,
moorat_station_id,Moorat,update_contact_kkn.district_chakwal,,,,
multan_khurd_station_id,Multan Khurd,update_contact_kkn.district_chakwal,,,,
munara_station_id,Munara,update_contact_kkn.district_chakwal,,,,
mureed_station_id,Mureed,update_contact_kkn.district_chakwal,,,,
niraghi_station_id,Niraghi,update_contact_kkn.district_chakwal,,,,
padshahan_station_id,Padshahan,update_contact_kkn.district_chakwal,,,,
pindi_gujran_station_id,Pindi Gujran,update_contact_kkn.district_chakwal,,,,
pira_fatehal_station_id,Pira Fatehal,update_contact_kkn.district_chakwal,,,,
rana_sadaat_station_id,Rana Sadaat,update_contact_kkn.district_chakwal,,,,
roop_wal_station_id,Roop Wal,update_contact_kkn.district_chakwal,,,,
saghar_station_id,Saghar,update_contact_kkn.district_chakwal,,,,
saigal_abad_(chak_baqar_shah)_station_id,Saigal Abad (Chak Baqar Shah),update_contact_kkn.district_chakwal,,,,
shah_pur_station_id,Shah Pur,update_contact_kkn.district_chakwal,,,,
sohawa_deewalian_station_id,Sohawa Deewalian,update_contact_kkn.district_chakwal,,,,
talagang_station_id,Talagang,update_contact_kkn.district_chakwal,,,,
tamman_station_id,Tamman,update_contact_kkn.district_chakwal,,,,
thanil_kamal_station_id,Thanil Kamal,update_contact_kkn.district_chakwal,,,,
thoa_mehram_khan_station_id,Thoa Mehram Khan,update_contact_kkn.district_chakwal,,,,
wanhar_station_id,Wanhar,update_contact_kkn.district_chakwal,,,,
wasnal_station_id,Wasnal,update_contact_kkn.district_chakwal,,,,
bolani_station_id,Bolani,update_contact_kkn.district_gujrat,,,,
dandi_nizam_station_id,Dandi Nizam,update_contact_kkn.district_gujrat,,,,
dhari_shakrila_station_id,Dhari Shakrila,update_contact_kkn.district_gujrat,,,,
khohar_station_id,Khohar,update_contact_kkn.district_gujrat,tier_2,,,
pahrwal_station_id,Pahrwal,update_contact_kkn.district_gujrat,,,,
pirkhana_station_id,Pirkhana,update_contact_kkn.district_gujrat,,,,
pothi_chibban_station_id,Pothi Chibban,update_contact_kkn.district_gujrat,,,,
puran_station_id,Puran,update_contact_kkn.district_gujrat,,,,
qasba_karyali_station_id,Qasba Karyali,update_contact_kkn.district_gujrat,,,,
sarai_alamgir_station_id,Sarai Alamgir,update_contact_kkn.district_gujrat,tier_3,,,
aima_ladhian_station_id,Aima Ladhian,update_contact_kkn.district_jhelum,,,,
bara_garan_station_id,Bara Garan,update_contact_kkn.district_jhelum,,,,
bhag_nagar_station_id,Bhag Nagar,update_contact_kkn.district_jhelum,,,,
bohrian_station_id,Bohrian,update_contact_kkn.district_jhelum,,,,
choa_karyala_station_id,Choa Karyala,update_contact_kkn.district_jhelum,,,,
chotala_station_id,Chotala,update_contact_kkn.district_jhelum,,,,
dara_pur_station_id,Dara Pur,update_contact_kkn.district_jhelum,,,,
daryala_jalip_station_id,Daryala Jalip,update_contact_kkn.district_jhelum,,,,
dhodi_phupran_station_id,Dhodi Phupran,update_contact_kkn.district_jhelum,,,,
dina_station_id,Dina,update_contact_kkn.district_jhelum,,,,
domeli_station_id,Domeli,update_contact_kkn.district_jhelum,,,,
gatter_station_id,Gatter,update_contact_kkn.district_jhelum,,,,
gole_pur_station_id,Gole Pur,update_contact_kkn.district_jhelum,,,,
haran_pur_station_id,Haran Pur,update_contact_kkn.district_jhelum,,,,
ind._estate_(jhelum)_station_id,Ind. Estate (Jhelum),update_contact_kkn.district_jhelum,tier_3,,,
jakkar_maira_station_id,Jakkar Maira,update_contact_kkn.district_jhelum,,,,
jalal_pur_station_id,Jalal Pur,update_contact_kkn.district_jhelum,,,,
jhelum_station_id,Jhelum,update_contact_kkn.district_jhelum,tier_3,,,
jotana_station_id,Jotana,update_contact_kkn.district_jhelum,,,,
kandwal_station_id,Kandwal,update_contact_kkn.district_jhelum,,,,
khai_kotly_station_id,Khai Kotly,update_contact_kkn.district_jhelum,,,,
kot_dhamik_station_id,Kot Dhamik,update_contact_kkn.district_jhelum,,,,
kotla_syedan_station_id,Kotla Syedan,update_contact_kkn.district_jhelum,,,,
lehri_station_id,Lehri,update_contact_kkn.district_jhelum,,,,
lilla_station_id,Lilla,update_contact_kkn.district_jhelum,,,,
mangla_station_id,Mangla,update_contact_kkn.district_jhelum,,,,
miani_bala_station_id,Miani Bala,update_contact_kkn.district_jhelum,,,,
mota_gharbi_station_id,Mota Gharbi,update_contact_kkn.district_jhelum,,,,
nakka_kalan_station_id,Nakka Kalan,update_contact_kkn.district_jhelum,,,,
p.d.khan_station_id,P.D.Khan,update_contact_kkn.district_jhelum,,,,
pinanwal_station_id,Pinanwal,update_contact_kkn.district_jhelum,,,,
pindi_said_pur_station_id,Pindi Said Pur,update_contact_kkn.district_jhelum,,,,
rohtas_station_id,Rohtas,update_contact_kkn.district_jhelum,,,,
sangohi_station_id,Sangohi,update_contact_kkn.district_jhelum,,,,
sohawa_station_id,Sohawa,update_contact_kkn.district_jhelum,,,,
toba_station_id,Toba,update_contact_kkn.district_jhelum,,,,
wagh_nagial_station_id,Wagh Nagial,update_contact_kkn.district_jhelum,,,,
adhi_station_id,Adhi,update_contact_kkn.district_rawalpindi,,,,
adhra_khurd_station_id,Adhra Khurd,update_contact_kkn.district_rawalpindi,,,,
adyala_(khasala)_station_id,Adyala (Khasala),update_contact_kkn.district_rawalpindi,,,,
alliot_mre_station_id,Alliot Mre,update_contact_kkn.district_rawalpindi,,,,
alliot_rwp_station_id,Alliot Rwp,update_contact_kkn.district_rawalpindi,,,,
balakhar_station_id,Balakhar,update_contact_kkn.district_rawalpindi,,,,
balria_station_id,Balria,update_contact_kkn.district_rawalpindi,,,,
banda_station_id,Banda,update_contact_kkn.district_rawalpindi,,,,
barrian_station_id,Barrian,update_contact_kkn.district_rawalpindi,,,,
basali_station_id,Basali,update_contact_kkn.district_rawalpindi,,,,
bewal_station_id,Bewal,update_contact_kkn.district_rawalpindi,tier_3,,,
bhall_station_id,Bhall,update_contact_kkn.district_rawalpindi,,,,
bhangali_station_id,Bhangali,update_contact_kkn.district_rawalpindi,,,,
chahan_station_id,Chahan,update_contact_kkn.district_rawalpindi,,,,
chak_amral_station_id,Chak Amral,update_contact_kkn.district_rawalpindi,,,,
chak_beli_khan_station_id,Chak Beli Khan,update_contact_kkn.district_rawalpindi,,,,
chakri_station_id,Chakri,update_contact_kkn.district_rawalpindi,,,,
chhijiana_station_id,Chhijiana,update_contact_kkn.district_rawalpindi,,,,
choa_khalsa_station_id,Choa Khalsa,update_contact_kkn.district_rawalpindi,,,,
chountra_station_id,Chountra,update_contact_kkn.district_rawalpindi,,,,
chowk_pindori_station_id,Chowk Pindori,update_contact_kkn.district_rawalpindi,,,,
company_bagh_station_id,Company Bagh,update_contact_kkn.district_rawalpindi,,,,
daducha_station_id,Daducha,update_contact_kkn.district_rawalpindi,,,,
dakhali_station_id,Dakhali,update_contact_kkn.district_rawalpindi,,,,
darkali_memori_station_id,Darkali Memori,update_contact_kkn.district_rawalpindi,,,,
devi_station_id,Devi,update_contact_kkn.district_rawalpindi,,,,
dewal_station_id,Dewal,update_contact_kkn.district_rawalpindi,,,,
doultala_station_id,Doultala,update_contact_kkn.district_rawalpindi,,,,
gujar_khan_station_id,Gujar Khan,update_contact_kkn.district_rawalpindi,tier_3,,,
gulehra_gali_station_id,Gulehra Gali,update_contact_kkn.district_rawalpindi,,,,
gulpara_station_id,Gulpara,update_contact_kkn.district_rawalpindi,,,,
gulyana_station_id,Gulyana,update_contact_kkn.district_rawalpindi,,,,
islampur_jabbar_station_id,Islampur Jabbar,update_contact_kkn.district_rawalpindi,,,,
jand_mehloo_station_id,Jand Mehloo,update_contact_kkn.district_rawalpindi,,,,
jand_nijar/kuri_hazaro_station_id,Jand Nijar/Kuri Hazaro,update_contact_kkn.district_rawalpindi,,,,
jatli_station_id,Jatli,update_contact_kkn.district_rawalpindi,,,,
jhangi_pheroo_station_id,Jhangi Pheroo,update_contact_kkn.district_rawalpindi,,,,
jhatta_hathial_station_id,Jhatta Hathial,update_contact_kkn.district_rawalpindi,,,,
kahuta_station_id,Kahuta,update_contact_kkn.district_rawalpindi,,,,
kallar_syedan_station_id,Kallar Syedan,update_contact_kkn.district_rawalpindi,tier_3,,,
kalyam_awan_station_id,Kalyam Awan,update_contact_kkn.district_rawalpindi,,,,
karore_station_id,Karore,update_contact_kkn.district_rawalpindi,,,,
karsal_station_id,Karsal,update_contact_kkn.district_rawalpindi,,,,
kashmiri_bazar_station_id,Kashmiri Bazar,update_contact_kkn.district_rawalpindi,,,,
khalool_station_id,Khalool,update_contact_kkn.district_rawalpindi,,,,
kotli_sattian_station_id,Kotli Sattian,update_contact_kkn.district_rawalpindi,,,,
kountrila_station_id,Kountrila,update_contact_kkn.district_rawalpindi,,,,
kunda_rawat_station_id,Kunda Rawat,update_contact_kkn.district_rawalpindi,,,,
lab_thatoo_station_id,Lab Thatoo,update_contact_kkn.district_rawalpindi,,,,
maira_shams_station_id,Maira Shams,update_contact_kkn.district_rawalpindi,,,,
maira_sharif_station_id,Maira Sharif,update_contact_kkn.district_rawalpindi,,,,
mandra_station_id,Mandra,update_contact_kkn.district_rawalpindi,,,,
manghot_station_id,Manghot,update_contact_kkn.district_rawalpindi,,,,
mari_danish_mandan_station_id,Mari Danish Mandan,update_contact_kkn.district_rawalpindi,,,,
matore_station_id,Matore,update_contact_kkn.district_rawalpindi,,,,
missa_kaswal_station_id,Missa Kaswal,update_contact_kkn.district_rawalpindi,,,,
murree_station_id,Murree,update_contact_kkn.district_rawalpindi,tier_3,,,
nara_station_id,Nara,update_contact_kkn.district_rawalpindi,,,,
noor_dalal_station_id,Noor Dalal,update_contact_kkn.district_rawalpindi,,,,
paryal_station_id,Paryal,update_contact_kkn.district_rawalpindi,,,,
phagwari_station_id,Phagwari,update_contact_kkn.district_rawalpindi,,,,
phaphril_station_id,Phaphril,update_contact_kkn.district_rawalpindi,,,,
pind_bhansoo_station_id,Pind Bhansoo,update_contact_kkn.district_rawalpindi,,,,
pind_jhatla_station_id,Pind Jhatla,update_contact_kkn.district_rawalpindi,,,,
pothi_station_id,Pothi,update_contact_kkn.district_rawalpindi,,,,
pour_miana_station_id,Pour Miana,update_contact_kkn.district_rawalpindi,,,,
qazian_station_id,Qazian,update_contact_kkn.district_rawalpindi,,,,
rawat_station_id,Rawat,update_contact_kkn.district_rawalpindi,,,,
sagri_station_id,Sagri,update_contact_kkn.district_rawalpindi,,,,
sahang_station_id,Sahang,update_contact_kkn.district_rawalpindi,,,,
sihal_station_id,Sihal,update_contact_kkn.district_rawalpindi,,,,
sir_suba_shah_station_id,Sir Suba Shah,update_contact_kkn.district_rawalpindi,,,,
sukho_station_id,Sukho,update_contact_kkn.district_rawalpindi,,,,
syed_kisran_station_id,Syed Kisran,update_contact_kkn.district_rawalpindi,,,,
taxila_station_id,Taxila,update_contact_kkn.district_rawalpindi,tier_2,,,
theikrian_gujjar_station_id,Theikrian Gujjar,update_contact_kkn.district_rawalpindi,,,,
thoa_khalsa_station_id,Thoa Khalsa,update_contact_kkn.district_rawalpindi,,,,
turkwal_station_id,Turkwal,update_contact_kkn.district_rawalpindi,,,,
tutral_station_id,Tutral,update_contact_kkn.district_rawalpindi,,,,
usman_khattar_station_id,Usman Khattar,update_contact_kkn.district_rawalpindi,,,,
wah_cantt_station_id,Wah Cantt,update_contact_kkn.district_rawalpindi,tier_3,,,
badin_station_id,Badin,update_contact_kkn.district_badin,tier_3,,,
chak_nabi_bux_kumboh_station_id,Chak Nabi Bux Kumboh,update_contact_kkn.district_badin,,,,
kadhan_station_id,Kadhan,update_contact_kkn.district_badin,,,,
matli_station_id,Matli,update_contact_kkn.district_badin,,,,
new_dambalo_station_id,New Dambalo,update_contact_kkn.district_badin,,,,
nindo_sahar__station_id,Nindo Sahar ,update_contact_kkn.district_badin,,,,
pangrio_station_id,Pangrio,update_contact_kkn.district_badin,,,,
rajo_khanani_station_id,Rajo Khanani,update_contact_kkn.district_badin,,,,
shadi_large_station_id,Shadi Large,update_contact_kkn.district_badin,,,,
talhar__station_id,Talhar ,update_contact_kkn.district_badin,,,,
tando_bago_station_id,Tando Bago,update_contact_kkn.district_badin,,,,
tando_ghulam_ali_station_id,Tando Ghulam Ali,update_contact_kkn.district_badin,,,,
tando_ikram_station_id,Tando Ikram,update_contact_kkn.district_badin,,,,
beto_jatoi_station_id,Beto Jatoi,update_contact_kkn.district_dadu,,,,
bhan_(saeedabad)_station_id,Bhan (Saeedabad),update_contact_kkn.district_dadu,,,,
bhubak_station_id,Bhubak,update_contact_kkn.district_dadu,,,,
cadet_college_petaro_station_id,Cadet College Petaro,update_contact_kkn.district_dadu,,,,
dadu_station_id,Dadu,update_contact_kkn.district_dadu,,,,
gulshan-e-shahbaz_station_id,Gulshan-E-Shahbaz,update_contact_kkn.district_dadu,,,,
jamshoro_station_id,Jamshoro,update_contact_kkn.district_dadu,,,,
jhangara_station_id,Jhangara,update_contact_kkn.district_dadu,,,,
johi__station_id,Johi ,update_contact_kkn.district_dadu,,,,
kakar_station_id,Kakar,update_contact_kkn.district_dadu,,,,
khairpur_n.shah_station_id,Khairpur N.Shah,update_contact_kkn.district_dadu,,,,
khanote_station_id,Khanote,update_contact_kkn.district_dadu,,,,
khuda_abad_station_id,Khuda Abad,update_contact_kkn.district_dadu,,,,
kotri_city_station_id,Kotri City,update_contact_kkn.district_dadu,,,,
kotri_site_station_id,Kotri Site,update_contact_kkn.district_dadu,,,,
manjhand_station_id,Manjhand,update_contact_kkn.district_dadu,,,,
mehar_station_id,Mehar,update_contact_kkn.district_dadu,,,,
mehar__station_id,Mehar ,update_contact_kkn.district_dadu,,,,
mpo_wapda_jamshoro_station_id,Mpo Wapda Jamshoro,update_contact_kkn.district_dadu,,,,
noori_abad_station_id,Noori Abad,update_contact_kkn.district_dadu,,,,
phulji_station_id,Phulji,update_contact_kkn.district_dadu,,,,
piaro_goth_station_id,Piaro Goth,update_contact_kkn.district_dadu,,,,
radhan__station_id,Radhan ,update_contact_kkn.district_dadu,,,,
sanni_station_id,Sanni,update_contact_kkn.district_dadu,,,,
sarri__station_id,Sarri ,update_contact_kkn.district_dadu,,,,
sehwan_sharif_station_id,Sehwan Sharif,update_contact_kkn.district_jam_shoro,tier_2,,,
shah_panjo_station_id,Shah Panjo,update_contact_kkn.district_dadu,,,,
sita_road__station_id,Sita Road ,update_contact_kkn.district_dadu,,,,
t.b.khan__station_id,T.B.Khan ,update_contact_kkn.district_dadu,,,,
talti_station_id,Talti,update_contact_kkn.district_dadu,,,,
wahi_pandhi_station_id,Wahi Pandhi,update_contact_kkn.district_dadu,,,,
bhit_shah_station_id,Bhit Shah,update_contact_kkn.district_hyderabad,,,,
bulri_shah_karim_station_id,Bulri Shah Karim,update_contact_kkn.district_hyderabad,,,,
chamber_station_id,Chamber,update_contact_kkn.district_hyderabad,,,,
drig_more_station_id,Drig More,update_contact_kkn.district_hyderabad,,,,
hala-i_station_id,Hala-I,update_contact_kkn.district_hyderabad,,,,
halanka_station_id,Halanka,update_contact_kkn.district_hyderabad,,,,
husri_station_id,Husri,update_contact_kkn.district_hyderabad,,,,
hyderabad_station_id,Hyderabad,update_contact_kkn.district_hyderabad,tier_2,,,
khyber_station_id,Khyber,update_contact_kkn.district_hyderabad,,,,
manak_laghari_station_id,Manak Laghari,update_contact_kkn.district_hyderabad,,,,
matiari_station_id,Matiari,update_contact_kkn.district_hyderabad,,,,
mirwah_gorchani_station_id,Mirwah Gorchani,update_contact_kkn.district_hyderabad,,,,
mubarak_jarwar_station_id,Mubarak Jarwar,update_contact_kkn.district_hyderabad,,,,
nasarpur_station_id,Nasarpur,update_contact_kkn.district_hyderabad,,,,
new_saeed_abad_station_id,New Saeed Abad,update_contact_kkn.district_hyderabad,,,,
oder_lal_town_station_id,Oder Lal Town,update_contact_kkn.district_hyderabad,,,,
rajo_nizamani_station_id,Rajo Nizamani,update_contact_kkn.district_hyderabad,,,,
sanghar_chang_station_id,Sanghar Chang,update_contact_kkn.district_hyderabad,,,,
sher_mohammad_bhurgri_station_id,Sher Mohammad Bhurgri,update_contact_kkn.district_hyderabad,,,,
tando_allahyar_station_id,Tando Allahyar,update_contact_kkn.district_hyderabad,,,,
tando_hyder_station_id,Tando Hyder,update_contact_kkn.district_hyderabad,,,,
tando_jam_station_id,Tando Jam,update_contact_kkn.district_hyderabad,,,,
tando_mohammad_khan_station_id,Tando Mohammad Khan,update_contact_kkn.district_hyderabad,,,,
tx-b_hyd_(apl_hcte)_station_id,Tx-B Hyd (Apl Hcte),update_contact_kkn.district_hyderabad,,,,
usman_shah_ji_huri_station_id,Usman Shah Ji Huri,update_contact_kkn.district_hyderabad,,,,
akbar_abad_(deh-190)_station_id,Akbar Abad (Deh-190),update_contact_kkn.district_mirpur_khas,,,,
bilaro_shah_station_id,Bilaro Shah,update_contact_kkn.district_mirpur_khas,,,,
daulat_laghari_station_id,Daulat Laghari,update_contact_kkn.district_mirpur_khas,,,,
digri_station_id,Digri,update_contact_kkn.district_mirpur_khas,,,,
jhuddo_station_id,Jhuddo,update_contact_kkn.district_mirpur_khas,,,,
kot_ghulam_muhammad_station_id,Kot Ghulam Muhammad,update_contact_kkn.district_mirpur_khas,,,,
kot_mirs_station_id,Kot Mirs,update_contact_kkn.district_mirpur_khas,,,,
mehmood_abad_station_id,Mehmood Abad,update_contact_kkn.district_mirpur_khas,,,,
mirpur_khas_station_id,Mirpur Khas,update_contact_kkn.district_mirpur_khas,,,,
noukot_station_id,Noukot,update_contact_kkn.district_mirpur_khas,,,,
samaro_road_station_id,Samaro Road,update_contact_kkn.district_mirpur_khas,,,,
tando_jan_mohammad_station_id,Tando Jan Mohammad,update_contact_kkn.district_mirpur_khas,,,,
berani_station_id,Berani,update_contact_kkn.district_sanghar,,,,
cadet_college_sanghar_station_id,Cadet College Sanghar,update_contact_kkn.district_sanghar,,,,
chak_3_station_id,Chak 3,update_contact_kkn.district_sanghar,,,,
chak_41_station_id,Chak 41,update_contact_kkn.district_sanghar,,,,
gujri_station_id,Gujri,update_contact_kkn.district_sanghar,,,,
hathango_station_id,Hathango,update_contact_kkn.district_sanghar,,,,
jaffar_khan_laghari_station_id,Jaffar Khan Laghari,update_contact_kkn.district_sanghar,,,,
jam_nawaz_ali_station_id,Jam Nawaz Ali,update_contact_kkn.district_sanghar,,,,
jhole_station_id,Jhole,update_contact_kkn.district_sanghar,,,,
kandiari_station_id,Kandiari,update_contact_kkn.district_sanghar,,,,
khadro_(chak_25)_station_id,Khadro (Chak 25),update_contact_kkn.district_sanghar,,,,
khandoo_station_id,Khandoo,update_contact_kkn.district_sanghar,,,,
khipro_station_id,Khipro,update_contact_kkn.district_sanghar,,,,
kurkuli_station_id,Kurkuli,update_contact_kkn.district_sanghar,,,,
lundo_station_id,Lundo,update_contact_kkn.district_sanghar,,,,
nauabad_station_id,Nauabad,update_contact_kkn.district_sanghar,,,,
perumal_station_id,Perumal,update_contact_kkn.district_sanghar,,,,
rao_tiyani_station_id,Rao Tiyani,update_contact_kkn.district_sanghar,,,,
sanghar_station_id,Sanghar,update_contact_kkn.district_sanghar,,,,
sarhari_station_id,Sarhari,update_contact_kkn.district_sanghar,,,,
shah_pur_chakar_station_id,Shah Pur Chakar,update_contact_kkn.district_sanghar,,,,
shahdadpur_station_id,Shahdadpur,update_contact_kkn.district_sanghar,,,,
sindhri_station_id,Sindhri,update_contact_kkn.district_sanghar,,,,
sinjharo_station_id,Sinjharo,update_contact_kkn.district_sanghar,,,,
tando_adam_station_id,Tando Adam,update_contact_kkn.district_sanghar,,,,
bukera_sharif_station_id,Bukera Sharif,update_contact_kkn.district_tando_allahyar,,,,
diplo_station_id,Diplo,update_contact_kkn.district_tharparkar,,,,
islamkot_station_id,Islamkot,update_contact_kkn.district_tharparkar,,,,
mithi_station_id,Mithi,update_contact_kkn.district_tharparkar,,,,
nagarparkar_station_id,Nagarparkar,update_contact_kkn.district_tharparkar,,,,
budha_talpur_(dewan_city)_station_id,Budha Talpur (Dewan City),update_contact_kkn.district_thatta,,,,
chach_jehan_khan_station_id,Chach Jehan Khan,update_contact_kkn.district_thatta,,,,
chuhar_jamali_station_id,Chuhar Jamali,update_contact_kkn.district_thatta,,,,
daro_station_id,Daro,update_contact_kkn.district_thatta,,,,
dhabeji__station_id,Dhabeji ,update_contact_kkn.district_thatta,,,,
gharo_station_id,Gharo,update_contact_kkn.district_thatta,,,,
jati_station_id,Jati,update_contact_kkn.district_thatta,,,,
mirpur_bathoro_station_id,Mirpur Bathoro,update_contact_kkn.district_thatta,,,,
mirpur_sakaro_station_id,Mirpur Sakaro,update_contact_kkn.district_thatta,,,,
sajawal__station_id,Sajawal ,update_contact_kkn.district_thatta,,,,
thatta_station_id,Thatta,update_contact_kkn.district_thatta,,,,
ver_station_id,Ver,update_contact_kkn.district_thatta,,,,
chachro_station_id,Chachro,update_contact_kkn.district_umerkot,,,,
chore_station_id,Chore,update_contact_kkn.district_umerkot,,,,
dhoronaro_station_id,Dhoronaro,update_contact_kkn.district_umerkot,,,,
kunri_station_id,Kunri,update_contact_kkn.district_umerkot,,,,
nabisar_road_station_id,Nabisar Road,update_contact_kkn.district_umerkot,,,,
pithoro_station_id,Pithoro,update_contact_kkn.district_umerkot,,,,
samaro_city_station_id,Samaro City,update_contact_kkn.district_umerkot,,,,
shadi_pali_station_id,Shadi Pali,update_contact_kkn.district_umerkot,,,,
talhi_station_id,Talhi,update_contact_kkn.district_umerkot,,,,
umerkot_station_id,Umerkot,update_contact_kkn.district_umerkot,,,,
adil_pur_station_id,Adil Pur,update_contact_kkn.district_ghotki,,,,
dad_laghari_station_id,Dad Laghari,update_contact_kkn.district_ghotki,,,,
daharki_station_id,Daharki,update_contact_kkn.district_ghotki,tier_3,,,
ghotki_station_id,Ghotki,update_contact_kkn.district_ghotki,,,,
jarwar_station_id,Jarwar,update_contact_kkn.district_ghotki,,,,
khanpur_mahar_station_id,Khanpur Mahar,update_contact_kkn.district_ghotki,,,,
machko_station_id,Machko,update_contact_kkn.district_ghotki,,,,
mahesro_station_id,Mahesro,update_contact_kkn.district_ghotki,,,,
mirpur_mathelo_station_id,Mirpur Mathelo,update_contact_kkn.district_ghotki,,,,
mureed_sheikh_station_id,Mureed Sheikh,update_contact_kkn.district_ghotki,,,,
rawantee_station_id,Rawantee,update_contact_kkn.district_ghotki,,,,
reti_station_id,Reti,update_contact_kkn.district_ghotki,,,,
sarhad_station_id,Sarhad,update_contact_kkn.district_ghotki,,,,
ubaro_station_id,Ubaro,update_contact_kkn.district_ghotki,,,,
yaru_land_station_id,Yaru Land,update_contact_kkn.district_ghotki,,,,
badani_station_id,Badani,update_contact_kkn.district_jacobabad,,,,
buxa_pur__station_id,Buxa Pur ,update_contact_kkn.district_jacobabad,,,,
ghous_pur_station_id,Ghous Pur,update_contact_kkn.district_jacobabad,,,,
guddu_station_id,Guddu,update_contact_kkn.district_jacobabad,,,,
jacobabad_station_id,Jacobabad,update_contact_kkn.district_jacobabad,,,,
kandhkot_station_id,Kandhkot,update_contact_kkn.district_jacobabad,,,,
karam_pur_station_id,Karam Pur,update_contact_kkn.district_jacobabad,,,,
kashmore_station_id,Kashmore,update_contact_kkn.district_jacobabad,,,,
mirpur_buriro_station_id,Mirpur Buriro,update_contact_kkn.district_jacobabad,,,,
muhammad_pur_odho_station_id,Muhammad Pur Odho,update_contact_kkn.district_jacobabad,,,,
tangwani_station_id,Tangwani,update_contact_kkn.district_jacobabad,,,,
thull_station_id,Thull,update_contact_kkn.district_jacobabad,,,,
jhal_magsi_station_id,Jhal Magsi,update_contact_kkn.district_jhal_magsi,,,,
agra_station_id,Agra,update_contact_kkn.district_khairpur,,,,
ahmad_pur__station_id,Ahmad Pur ,update_contact_kkn.district_khairpur,,,,
baber_loi_station_id,Baber Loi,update_contact_kkn.district_khairpur,,,,
bozdar_wada_station_id,Bozdar Wada,update_contact_kkn.district_khairpur,,,,
chundiko_station_id,Chundiko,update_contact_kkn.district_khairpur,,,,
gambat_station_id,Gambat,update_contact_kkn.district_khairpur,,,,
ghari_mori_station_id,Ghari Mori,update_contact_kkn.district_khairpur,,,,
hingorja_station_id,Hingorja,update_contact_kkn.district_khairpur,,,,
district_khairpur_station_id,District_Khairpur,update_contact_kkn.district_khairpur,,,,
kot_digi_station_id,Kot Digi,update_contact_kkn.district_khairpur,,,,
kumb_station_id,Kumb,update_contact_kkn.district_khairpur,,,,
mir_pur_bhutto_station_id,Mir Pur Bhutto,update_contact_kkn.district_khairpur,,,,
pacca_chang_station_id,Pacca Chang,update_contact_kkn.district_khairpur,,,,
peer_mangio_station_id,Peer Mangio,update_contact_kkn.district_khairpur,,,,
peer_wassan_station_id,Peer Wassan,update_contact_kkn.district_khairpur,,,,
pir_jo_goth_station_id,Pir Jo Goth,update_contact_kkn.district_khairpur,,,,
pirya_loi_station_id,Pirya Loi,update_contact_kkn.district_khairpur,,,,
ranipur_station_id,Ranipur,update_contact_kkn.district_khairpur,,,,
sagyoon_station_id,Sagyoon,update_contact_kkn.district_khairpur,,,,
setharaja__station_id,Setharaja ,update_contact_kkn.district_khairpur,,,,
sobho_dero_station_id,Sobho Dero,update_contact_kkn.district_khairpur,,,,
sui_gas_terminal_station_id,Sui Gas Terminal,update_contact_kkn.district_khairpur,,,,
tando_masti_station_id,Tando Masti,update_contact_kkn.district_khairpur,,,,
tharri_mirwah__station_id,Tharri Mirwah ,update_contact_kkn.district_khairpur,,,,
therhi_station_id,Therhi,update_contact_kkn.district_khairpur,,,,
badah_station_id,Badah,update_contact_kkn.district_larkana,,,,
baggi_station_id,Baggi,update_contact_kkn.district_larkana,,,,
bakrani__station_id,Bakrani ,update_contact_kkn.district_larkana,,,,
bangul_dero_station_id,Bangul Dero,update_contact_kkn.district_larkana,,,,
